action,id,name,slug,image_filename,image_size,reason,new_slug
DEACTIVATE,5927,OH-Korea US Flag Veteran,oh-korea-us-flag-veteran,OH-Korea-US-Flag-Veteran.jpg,32710,"equal size (32710 bytes) — new uses preferred "" - "" format",
KEEP,13707,OH - Kosovo Medal Veteran,oh-kosovo-medal-veteran-v1,oh-kosovo-medal-veteran.png,31934,"equal size (31934 bytes) — new uses preferred "" - "" format",oh-kosovo-medal-veteran
DEACTIVATE,5928,OH-Kosovo Medal Veteran,oh-kosovo-medal-veteran,OH-Kosovo-Medal-Veteran.jpg,31934,"equal size (31934 bytes) — new uses preferred "" - "" format",
KEEP,13794,OH - LA Salle High School,oh-la-salle-high-school-v1,oh-la-salle-high-school.png,72242,"equal size (72242 bytes) — new uses preferred "" - "" format",oh-la-salle-high-school
DEACTIVATE,5929,OH-La Salle High School,oh-la-salle-high-school,OH-La-Salle-High-School.jpg,72242,"equal size (72242 bytes) — new uses preferred "" - "" format",
KEEP,13708,OH - Lebanon Veteran,oh-lebanon-veteran-v1,oh-lebanon-veteran.png,33091,"equal size (33091 bytes) — new uses preferred "" - "" format",oh-lebanon-veteran
DEACTIVATE,5930,OH-Lebanon Veteran,oh-lebanon-veteran,OH-Lebanon-Veteran.jpg,33091,"equal size (33091 bytes) — new uses preferred "" - "" format",
KEEP,13863,OH - Lincoln Highway,oh-lincoln-highway-v1,oh-lincoln-highway.png,32454,"equal size (32454 bytes) — new uses preferred "" - "" format",oh-lincoln-highway
DEACTIVATE,5931,OH-Lincoln Highway,oh-lincoln-highway,OH-Lincoln-Highway.jpg,32454,"equal size (32454 bytes) — new uses preferred "" - "" format",
KEEP,13653,OH - Lions Club,oh-lions-club-v1,oh-lions-club.png,35635,"equal size (35635 bytes) — new uses preferred "" - "" format",oh-lions-club
DEACTIVATE,5932,OH-Lions Club,oh-lions-club,OH-Lions-Club.jpg,35635,"equal size (35635 bytes) — new uses preferred "" - "" format",
KEEP,13756,OH - Livery Vehicle,oh-livery-vehicle-v1,oh-livery-vehicle.png,27954,"equal size (27954 bytes) — new uses preferred "" - "" format",oh-livery-vehicle
DEACTIVATE,5933,OH-Livery Vehicle,oh-livery-vehicle,OH-Livery-Vehicle.jpg,27954,"equal size (27954 bytes) — new uses preferred "" - "" format",
KEEP,13709,OH - Marine Corps League,oh-marine-corps-league-v1,oh-marine-corps-league.png,32714,"equal size (32714 bytes) — new uses preferred "" - "" format",oh-marine-corps-league
DEACTIVATE,5934,OH-Marine Corps League,oh-marine-corps-league,OH-Marine-Corps-League.jpg,32714,"equal size (32714 bytes) — new uses preferred "" - "" format",
KEEP,13710,OH - Marine Corps Vietname Veteran,oh-marine-corps-vietname-veteran-v1,oh-marine-corps-vietname-veteran.png,34533,"equal size (34533 bytes) — new uses preferred "" - "" format",oh-marine-corps-vietname-veteran
DEACTIVATE,5935,OH-Marine Corps Vietname Veteran,oh-marine-corps-vietname-veteran,OH-Marine-Corps-Vietname-Veteran.jpg,34533,"equal size (34533 bytes) — new uses preferred "" - "" format",
KEEP,13795,OH - Massillon Tigers,oh-massillon-tigers-v1,oh-massillon-tigers.png,34365,"equal size (34365 bytes) — new uses preferred "" - "" format",oh-massillon-tigers
DEACTIVATE,5936,OH-Massillon Tigers,oh-massillon-tigers,OH-Massillon-Tigers.jpg,34365,"equal size (34365 bytes) — new uses preferred "" - "" format",
KEEP,13711,OH - Medal Of Honor,oh-medal-of-honor-v1,oh-medal-of-honor.png,61380,"equal size (61380 bytes) — new uses preferred "" - "" format",oh-medal-of-honor
DEACTIVATE,5937,OH-Medal Of Honor,oh-medal-of-honor,OH-Medal-Of-Honor.gif,61380,"equal size (61380 bytes) — new uses preferred "" - "" format",
KEEP,13864,OH - Medina County,oh-medina-county-v1,oh-medina-county.png,33787,"equal size (33787 bytes) — new uses preferred "" - "" format",oh-medina-county
DEACTIVATE,5938,OH-Medina County,oh-medina-county,OH-Medina-County.jpg,33787,"equal size (33787 bytes) — new uses preferred "" - "" format",
KEEP,13796,OH - Miami University,oh-miami-university-v1,oh-miami-university.png,33443,"equal size (33443 bytes) — new uses preferred "" - "" format",oh-miami-university
DEACTIVATE,5939,OH-Miami University,oh-miami-university,OH-Miami-University.jpg,33443,"equal size (33443 bytes) — new uses preferred "" - "" format",
KEEP,13712,OH - Military Sacrifice,oh-military-sacrifice-v1,oh-military-sacrifice.png,33206,"equal size (33206 bytes) — new uses preferred "" - "" format",oh-military-sacrifice
DEACTIVATE,5940,OH-Military Sacrifice,oh-military-sacrifice,OH-Military-Sacrifice.jpg,33206,"equal size (33206 bytes) — new uses preferred "" - "" format",
KEEP,13767,OH - Monarch Butterfly,oh-monarch-butterfly-v1,oh-monarch-butterfly.png,33091,"equal size (33091 bytes) — new uses preferred "" - "" format",oh-monarch-butterfly
DEACTIVATE,5941,OH-Monarch Butterfly,oh-monarch-butterfly,OH-Monarch-Butterfly.jpg,33091,"equal size (33091 bytes) — new uses preferred "" - "" format",
KEEP,13865,OH - National Aviation Hall Of Fame,oh-national-aviation-hall-of-fame-v1,oh-national-aviation-hall-of-fame.png,32581,"equal size (32581 bytes) — new uses preferred "" - "" format",oh-national-aviation-hall-of-fame
DEACTIVATE,5942,OH-National Aviation Hall Of Fame,oh-national-aviation-hall-of-fame,OH-National-Aviation-Hall-Of-Fame.jpg,32581,"equal size (32581 bytes) — new uses preferred "" - "" format",
KEEP,13714,OH - National Defense,oh-national-defense-v1,oh-national-defense.png,33084,"equal size (33084 bytes) — new uses preferred "" - "" format",oh-national-defense
DEACTIVATE,5944,OH-National Defense,oh-national-defense,OH-National-Defense.jpg,33084,"equal size (33084 bytes) — new uses preferred "" - "" format",
KEEP,13713,OH - National Defense Star,oh-national-defense-star-v1,oh-national-defense-star.png,33111,"equal size (33111 bytes) — new uses preferred "" - "" format",oh-national-defense-star
DEACTIVATE,5943,OH-National Defense Star,oh-national-defense-star,OH-National-Defense-Star.jpg,33111,"equal size (33111 bytes) — new uses preferred "" - "" format",
KEEP,13715,OH - National Guard,oh-national-guard-v1,oh-national-guard.png,32681,"equal size (32681 bytes) — new uses preferred "" - "" format",oh-national-guard
DEACTIVATE,5945,OH-National Guard,oh-national-guard,OH-National-Guard.jpg,32681,"equal size (32681 bytes) — new uses preferred "" - "" format",
KEEP,13866,OH - Nationwide Childrens Hospital,oh-nationwide-childrens-hospital-v1,oh-nationwide-childrens-hospital.png,31862,"equal size (31862 bytes) — new uses preferred "" - "" format",oh-nationwide-childrens-hospital
DEACTIVATE,5946,OH-Nationwide Childrens Hospital,oh-nationwide-childrens-hospital,OH-Nationwide-Childrens-Hospital.jpg,31862,"equal size (31862 bytes) — new uses preferred "" - "" format",
KEEP,13768,OH - Natures Preserve,oh-natures-preserve-v1,oh-natures-preserve.png,31388,"equal size (31388 bytes) — new uses preferred "" - "" format",oh-natures-preserve
DEACTIVATE,5947,OH-Natures Preserve,oh-natures-preserve,OH-Natures-Preserve.jpg,31388,"equal size (31388 bytes) — new uses preferred "" - "" format",
KEEP,13716,OH - Navy And Marine Corps Medal For Heroism,oh-navy-and-marine-corps-medal-for-heroism-v1,oh-navy-and-marine-corps-medal-for-heroism.png,33156,"equal size (33156 bytes) — new uses preferred "" - "" format",oh-navy-and-marine-corps-medal-for-heroism
DEACTIVATE,5948,OH-Navy And Marine Corps Medal For Heroism,oh-navy-and-marine-corps-medal-for-heroism,OH-Navy-And-Marine-Corps-Medal-For-Heroism.jpg,33156,"equal size (33156 bytes) — new uses preferred "" - "" format",
KEEP,13717,OH - Navy Cross For Valor,oh-navy-cross-for-valor-v1,oh-navy-cross-for-valor.png,32269,"equal size (32269 bytes) — new uses preferred "" - "" format",oh-navy-cross-for-valor
DEACTIVATE,5949,OH-Navy Cross For Valor,oh-navy-cross-for-valor,OH-Navy-Cross-For-Valor.jpg,32269,"equal size (32269 bytes) — new uses preferred "" - "" format",
KEEP,13718,OH - Navy Marine Corps Commendation Medal For Valor,oh-navy-marine-corps-commendation-medal-for-valor-v1,oh-navy-marine-corps-commendation-medal-for-valor.png,33090,"equal size (33090 bytes) — new uses preferred "" - "" format",oh-navy-marine-corps-commendation-medal-for-valor
DEACTIVATE,5950,OH-Navy Marine Corps Commendation Medal For Valor,oh-navy-marine-corps-commendation-medal-for-valor,OH-Navy-Marine-Corps-Commendation-Medal-For-Valor.jpg,33090,"equal size (33090 bytes) — new uses preferred "" - "" format",
KEEP,13757,OH - Nontransport,oh-nontransport-v1,oh-nontransport.png,29843,"equal size (29843 bytes) — new uses preferred "" - "" format",oh-nontransport
DEACTIVATE,5951,OH-Nontransport,oh-nontransport,OH-Nontransport.jpg,29843,"equal size (29843 bytes) — new uses preferred "" - "" format",
KEEP,13797,OH - North Royalton City Schools,oh-north-royalton-city-schools-v1,oh-north-royalton-city-schools.png,32690,"equal size (32690 bytes) — new uses preferred "" - "" format",oh-north-royalton-city-schools
DEACTIVATE,5952,OH-North Royalton City Schools,oh-north-royalton-city-schools,OH-North-Royalton-City-Schools.jpg,32690,"equal size (32690 bytes) — new uses preferred "" - "" format",
KEEP,13798,OH - Notre Dame,oh-notre-dame-v1,oh-notre-dame.png,32004,"equal size (32004 bytes) — new uses preferred "" - "" format",oh-notre-dame
DEACTIVATE,5953,OH-Notre Dame,oh-notre-dame,OH-Notre-Dame.jpg,32004,"equal size (32004 bytes) — new uses preferred "" - "" format",
KEEP,13719,OH - Ohio Air National Guard Retired,oh-ohio-air-national-guard-retired-v1,oh-ohio-air-national-guard-retired.png,32919,"equal size (32919 bytes) — new uses preferred "" - "" format",oh-ohio-air-national-guard-retired
DEACTIVATE,5955,OH-Ohio Air National Guard Retired,oh-ohio-air-national-guard-retired,OH-Ohio-Air-National-Guard-Retired.jpg,32919,"equal size (32919 bytes) — new uses preferred "" - "" format",
KEEP,13720,OH - Ohio Army National Guard Retired,oh-ohio-army-national-guard-retired-v1,oh-ohio-army-national-guard-retired.png,34198,"equal size (34198 bytes) — new uses preferred "" - "" format",oh-ohio-army-national-guard-retired
DEACTIVATE,5956,OH-Ohio Army National Guard Retired,oh-ohio-army-national-guard-retired,OH-Ohio-Army-National-Guard-Retired.jpg,34198,"equal size (34198 bytes) — new uses preferred "" - "" format",
KEEP,13868,OH - Ohio Beef,oh-ohio-beef-v1,oh-ohio-beef.png,34464,"equal size (34464 bytes) — new uses preferred "" - "" format",oh-ohio-beef
DEACTIVATE,5958,OH-Ohio Beef,oh-ohio-beef,OH-Ohio-Beef.jpg,34464,"equal size (34464 bytes) — new uses preferred "" - "" format",
KEEP,13867,OH - Ohio Beef Truck,oh-ohio-beef-truck-v1,oh-ohio-beef-truck.png,32323,"equal size (32323 bytes) — new uses preferred "" - "" format",oh-ohio-beef-truck
DEACTIVATE,5957,OH-Ohio Beef Truck,oh-ohio-beef-truck,OH-Ohio-Beef-Truck.jpg,32323,"equal size (32323 bytes) — new uses preferred "" - "" format",
KEEP,13897,OH - Ohio Bicycle Foundation,oh-ohio-bicycle-foundation-v1,oh-ohio-bicycle-foundation.png,63471,"equal size (63471 bytes) — new uses preferred "" - "" format",oh-ohio-bicycle-foundation
DEACTIVATE,5959,OH-Ohio Bicycle Foundation,oh-ohio-bicycle-foundation,OH-Ohio-Bicycle-Foundation.jpg,63471,"equal size (63471 bytes) — new uses preferred "" - "" format",
KEEP,13639,OH - Ohio Cops,oh-ohio-cops-v1,oh-ohio-cops.png,83924,"equal size (83924 bytes) — new uses preferred "" - "" format",oh-ohio-cops
DEACTIVATE,5960,OH-Ohio COPS,oh-ohio-cops,OH-Ohio-COPS.jpg,83924,"equal size (83924 bytes) — new uses preferred "" - "" format",
KEEP,13721,OH - Ohio Cross Medal Recipient,oh-ohio-cross-medal-recipient-v1,oh-ohio-cross-medal-recipient.png,31871,"equal size (31871 bytes) — new uses preferred "" - "" format",oh-ohio-cross-medal-recipient
DEACTIVATE,5961,OH-Ohio Cross Medal Recipient,oh-ohio-cross-medal-recipient,OH-Ohio-Cross-Medal-Recipient.jpg,31871,"equal size (31871 bytes) — new uses preferred "" - "" format",
KEEP,13654,OH - Ohio Moose Lodges,oh-ohio-moose-lodges-v1,oh-ohio-moose-lodges.png,60331,"equal size (60331 bytes) — new uses preferred "" - "" format",oh-ohio-moose-lodges
DEACTIVATE,5962,OH-Ohio Moose Lodges,oh-ohio-moose-lodges,OH-Ohio-Moose-Lodges.jpg,60331,"equal size (60331 bytes) — new uses preferred "" - "" format",
KEEP,13799,OH - Ohio Northern University,oh-ohio-northern-university-v1,oh-ohio-northern-university.png,32577,"equal size (32577 bytes) — new uses preferred "" - "" format",oh-ohio-northern-university
DEACTIVATE,5963,OH-Ohio Northern University,oh-ohio-northern-university,OH-Ohio-Northern-University.jpg,32577,"equal size (32577 bytes) — new uses preferred "" - "" format",
KEEP,13869,OH - Ohio Nursing Association,oh-ohio-nursing-association-v1,oh-ohio-nursing-association.png,34335,"equal size (34335 bytes) — new uses preferred "" - "" format",oh-ohio-nursing-association
DEACTIVATE,5964,OH-Ohio Nursing Association,oh-ohio-nursing-association,OH-Ohio-Nursing-Association.jpg,34335,"equal size (34335 bytes) — new uses preferred "" - "" format",
KEEP,13870,OH - Ohio Pupil Transportation Safety First,oh-ohio-pupil-transportation-safety-first-v1,oh-ohio-pupil-transportation-safety-first.png,34258,"equal size (34258 bytes) — new uses preferred "" - "" format",oh-ohio-pupil-transportation-safety-first
DEACTIVATE,5965,OH-Ohio Pupil Transportation Safety First,oh-ohio-pupil-transportation-safety-first,OH-Ohio-Pupil-Transportation-Safety-First.jpg,34258,"equal size (34258 bytes) — new uses preferred "" - "" format",
KEEP,13871,OH - Ohio Realtors,oh-ohio-realtors-v1,oh-ohio-realtors.png,33038,"equal size (33038 bytes) — new uses preferred "" - "" format",oh-ohio-realtors
DEACTIVATE,5966,OH-Ohio Realtors,oh-ohio-realtors,OH-Ohio-Realtors.jpg,33038,"equal size (33038 bytes) — new uses preferred "" - "" format",
KEEP,13722,OH - Ohio Sons Of The American Legion,oh-ohio-sons-of-the-american-legion-v1,oh-ohio-sons-of-the-american-legion.png,35372,"equal size (35372 bytes) — new uses preferred "" - "" format",oh-ohio-sons-of-the-american-legion
DEACTIVATE,5967,OH-Ohio Sons Of The American Legion,oh-ohio-sons-of-the-american-legion,OH-Ohio-Sons-Of-The-American-Legion.jpg,35372,"equal size (35372 bytes) — new uses preferred "" - "" format",
KEEP,13800,OH - Ohio State,oh-ohio-state-v1,oh-ohio-state.png,33238,new image larger (33238 vs 0 bytes),oh-ohio-state
DEACTIVATE,5954,OH-Ohio State,oh-ohio-state,OH-Ohio%20State.jpg,0,new image larger (33238 vs 0 bytes),
KEEP,13640,OH - Ohio State Highway Patrol Supporter,oh-ohio-state-highway-patrol-supporter-v1,oh-ohio-state-highway-patrol-supporter.png,30131,"equal size (30131 bytes) — new uses preferred "" - "" format",oh-ohio-state-highway-patrol-supporter
DEACTIVATE,5968,OH-Ohio State Highway Patrol Supporter,oh-ohio-state-highway-patrol-supporter,OH-Ohio-State-Highway-Patrol-Supporter.jpg,30131,"equal size (30131 bytes) — new uses preferred "" - "" format",
KEEP,13769,OH - Ohio State Parks,oh-ohio-state-parks-v1,oh-ohio-state-parks.png,33097,"equal size (33097 bytes) — new uses preferred "" - "" format",oh-ohio-state-parks
DEACTIVATE,5969,OH-Ohio State Parks,oh-ohio-state-parks,OH-Ohio-State-Parks.jpg,33097,"equal size (33097 bytes) — new uses preferred "" - "" format",
KEEP,13872,OH - Ohio Statehouse,oh-ohio-statehouse-v1,oh-ohio-statehouse.png,30895,"equal size (30895 bytes) — new uses preferred "" - "" format",oh-ohio-statehouse
DEACTIVATE,5970,OH-Ohio Statehouse,oh-ohio-statehouse,OH-Ohio-Statehouse.jpg,30895,"equal size (30895 bytes) — new uses preferred "" - "" format",
KEEP,13801,OH - Ohio University,oh-ohio-university-v1,oh-ohio-university.png,46907,"equal size (46907 bytes) — new uses preferred "" - "" format",oh-ohio-university
DEACTIVATE,5971,OH-Ohio University,oh-ohio-university,OH-Ohio-University.jpg,46907,"equal size (46907 bytes) — new uses preferred "" - "" format",
KEEP,13770,OH - Ohio Wetlands Bullfrog,oh-ohio-wetlands-bullfrog-v1,oh-ohio-wetlands-bullfrog.png,32055,"equal size (32055 bytes) — new uses preferred "" - "" format",oh-ohio-wetlands-bullfrog
DEACTIVATE,5972,OH-Ohio Wetlands Bullfrog,oh-ohio-wetlands-bullfrog,OH-Ohio-Wetlands-Bullfrog.jpg,32055,"equal size (32055 bytes) — new uses preferred "" - "" format",
KEEP,13873,OH - Ohio Zoo,oh-ohio-zoo-v1,oh-ohio-zoo.png,32477,"equal size (32477 bytes) — new uses preferred "" - "" format",oh-ohio-zoo
DEACTIVATE,5973,OH-Ohio Zoo,oh-ohio-zoo,OH-Ohio-Zoo.jpg,32477,"equal size (32477 bytes) — new uses preferred "" - "" format",
KEEP,13655,OH - Omega Psi Phi,oh-omega-psi-phi-v1,oh-omega-psi-phi.png,32193,"equal size (32193 bytes) — new uses preferred "" - "" format",oh-omega-psi-phi
DEACTIVATE,5976,OH-Omega Psi Phi,oh-omega-psi-phi,OH-Omega-Psi-Phi.jpg,32193,"equal size (32193 bytes) — new uses preferred "" - "" format",
KEEP,13876,OH - One Nation Under God,oh-one-nation-under-god-v1,oh-one-nation-under-god.png,33109,"equal size (33109 bytes) — new uses preferred "" - "" format",oh-one-nation-under-god
DEACTIVATE,5977,OH-One Nation Under God,oh-one-nation-under-god,OH-One-Nation-Under-God.jpg,33109,"equal size (33109 bytes) — new uses preferred "" - "" format",
KEEP,13723,OH - Operation Inherent Resolve,oh-operation-inherent-resolve-v1,oh-operation-inherent-resolve.png,33144,"equal size (33144 bytes) — new uses preferred "" - "" format",oh-operation-inherent-resolve
DEACTIVATE,5978,OH-Operation Inherent Resolve,oh-operation-inherent-resolve,OH-Operation-Inherent-Resolve.jpg,33144,"equal size (33144 bytes) — new uses preferred "" - "" format",
KEEP,13656,OH - Order Of Eastern Star,oh-order-of-eastern-star-v1,oh-order-of-eastern-star.png,32861,"equal size (32861 bytes) — new uses preferred "" - "" format",oh-order-of-eastern-star
DEACTIVATE,5979,OH-Order of Eastern Star,oh-order-of-eastern-star,OH-Order-of-Eastern-Star.jpg,32861,"equal size (32861 bytes) — new uses preferred "" - "" format",
KEEP,13877,OH - Organ Donors Save Lives,oh-organ-donors-save-lives-v1,oh-organ-donors-save-lives.png,33259,"equal size (33259 bytes) — new uses preferred "" - "" format",oh-organ-donors-save-lives
DEACTIVATE,5980,OH-Organ Donors Save Lives,oh-organ-donors-save-lives,OH-Organ-Donors-Save-Lives.jpg,33259,"equal size (33259 bytes) — new uses preferred "" - "" format",
